id,idempresa,origem
201811,12461,PORTAL
201812,12742,PORTAL
201813,23684,PORTAL
201814,51641,PORTAL
201815,51642,PORTAL
201816,51643,PORTAL
201817,51644,PORTAL
201818,51645,PORTAL
201819,34417,PORTAL
201820,34418,PORTAL
201821,34419,PORTAL
201822,34420,PORTAL
201823,34421,PORTAL
201824,34422,PORTAL
201825,36135,PORTAL
201826,51646,PORTAL
201827,51647,PORTAL
201828,51657,PORTAL
201829,51658,PORTAL
201830,51684,PORTAL
201831,51685,PORTAL
201832,51694,PORTAL
201833,51695,PORTAL
201834,51696,PORTAL
201835,51697,PORTAL
201836,51698,PORTAL
201837,51699,PORTAL
201838,51700,PORTAL
201839,51730,PORTAL
201840,51732,PORTAL
201841,51733,PORTAL
201842,51740,PORTAL
201843,51741,PORTAL
201844,51744,PORTAL
201845,51769,PORTAL
201846,51791,PORTAL
201847,51795,PORTAL
201848,51800,PORTAL
201849,51787,PORTAL
201850,4076,PORTAL
201851,5721,PORTAL
201852,51813,PORTAL
201853,51818,PORTAL
201854,51766,PORTAL
201855,51768,PORTAL
201856,34497,PORTAL
201857,35570,PORTAL
201858,33840,PORTAL
201859,51825,PORTAL
201860,51829,PORTAL
201861,51837,PORTAL
201862,51844,PORTAL
201863,51845,PORTAL
201864,51846,PORTAL
201865,51847,PORTAL
201866,51848,PORTAL
201867,51849,PORTAL
201868,51850,PORTAL
201869,28029,PORTAL
201870,51852,PORTAL
201871,51860,PORTAL
201872,51861,PORTAL
201873,51862,PORTAL
201874,51863,PORTAL
201875,51864,PORTAL
201876,51865,PORTAL
201877,51866,PORTAL
201878,51867,PORTAL
201879,51868,PORTAL
201880,34502,PORTAL
201881,27919,PORTAL
201882,34538,PORTAL
201883,34541,PORTAL
201884,27959,PORTAL
201885,34532,PORTAL
201886,34533,PORTAL
201887,34535,PORTAL
201888,34536,PORTAL
201889,35395,PORTAL
201890,51870,PORTAL
201891,51871,PORTAL
201892,51872,PORTAL
201893,51873,PORTAL
201894,51874,PORTAL
201895,51875,PORTAL
201896,51876,PORTAL
201897,32427,PORTAL
201898,34557,PORTAL
201899,34564,PORTAL
201900,34581,PORTAL
201901,14352,PORTAL
201902,14375,PORTAL
201903,34579,PORTAL
201904,34659,PORTAL
201905,51877,PORTAL
201906,51878,PORTAL
201907,51883,PORTAL
201908,51886,PORTAL
201909,51895,PORTAL
201910,51897,PORTAL
201911,41293,PORTAL
201912,51899,PORTAL
201913,51918,PORTAL
201914,51920,PORTAL
201915,51921,PORTAL
201916,51922,PORTAL
201917,51925,PORTAL
201918,51926,PORTAL
201919,51927,PORTAL
201920,51928,PORTAL
201921,51959,PORTAL
201922,51960,PORTAL
201923,51965,PORTAL
201924,34617,PORTAL
201925,34620,PORTAL
201926,51971,PORTAL
201927,51991,PORTAL
201928,51983,PORTAL
201929,51988,PORTAL
201930,51995,PORTAL
201931,52006,PORTAL
201932,52009,PORTAL
201933,52051,PORTAL
201934,52064,PORTAL
201935,52083,PORTAL
201936,54097,PORTAL
201937,24053,PORTAL
201938,24054,PORTAL
201939,52097,PORTAL
201940,52102,PORTAL
201941,52112,PORTAL
201942,52125,PORTAL
201943,52128,PORTAL
201944,34618,PORTAL
201945,28148,PORTAL
201946,31010,PORTAL
201947,6624,PORTAL
201948,23739,PORTAL
201949,52134,PORTAL
201950,52139,PORTAL
201951,52146,PORTAL
201952,52167,PORTAL
201953,52160,PORTAL
201954,21802,PORTAL
201955,52172,PORTAL
201956,52177,PORTAL
201957,52180,PORTAL
201958,52188,PORTAL
201959,52194,PORTAL
201960,52208,PORTAL
201961,52216,PORTAL
201962,52219,PORTAL
201963,24300,PORTAL
201964,34683,PORTAL
201965,34801,PORTAL
201966,19848,PORTAL
201967,24371,PORTAL
201968,28232,PORTAL
201969,10436,PORTAL
201970,34714,PORTAL
201971,34720,PORTAL
201972,34774,PORTAL
201973,34723,PORTAL
201974,35407,PORTAL
201975,35396,PORTAL
201976,34768,PORTAL
201977,52239,PORTAL
201978,52251,PORTAL
201979,52264,PORTAL
201980,52267,PORTAL
201981,52288,PORTAL
201982,52293,PORTAL
201983,52297,PORTAL
201984,28093,PORTAL
201985,34746,PORTAL
201986,34762,PORTAL
201987,41488,PORTAL
201988,32859,PORTAL
201989,34792,PORTAL
201990,32794,PORTAL
201991,32777,PORTAL
201992,32780,PORTAL
201993,41649,PORTAL
201994,52337,PORTAL
201995,34796,PORTAL
201996,52299,PORTAL
201997,52306,PORTAL
201998,52282,PORTAL
201999,52315,PORTAL
202000,52323,PORTAL
202001,52327,PORTAL
202002,52347,PORTAL
202003,52360,PORTAL
202004,52358,PORTAL
202005,52370,PORTAL
202006,52378,PORTAL
202007,52393,PORTAL
202008,52402,PORTAL
202009,52409,PORTAL
202010,52412,PORTAL
202011,54099,PORTAL
202012,34848,PORTAL
202013,34852,PORTAL
202014,34831,PORTAL
202015,34834,PORTAL
202016,34854,PORTAL
202017,24545,PORTAL
202018,24547,PORTAL
202019,33252,PORTAL
202020,52453,PORTAL
202021,52460,PORTAL
202022,52462,PORTAL
202023,52468,PORTAL
202024,52475,PORTAL
202025,52482,PORTAL
202026,41229,PORTAL
202027,31013,PORTAL
202028,34845,PORTAL
202029,34850,PORTAL
202030,34851,PORTAL
202031,34855,PORTAL
202032,34883,PORTAL
202033,34884,PORTAL
202034,34881,PORTAL
202035,52508,PORTAL
202036,52515,PORTAL
202037,52522,PORTAL
202038,52533,PORTAL
202039,52529,PORTAL
202040,52539,PORTAL
202041,52544,PORTAL
202042,52555,PORTAL
202043,52561,PORTAL
202044,52537,PORTAL
202045,52570,PORTAL
202046,52577,PORTAL
202047,52583,PORTAL
202048,52588,PORTAL
202049,52598,PORTAL
202050,33097,PORTAL
202051,27095,PORTAL
202052,34885,PORTAL
202053,34882,PORTAL
202054,34920,PORTAL
202055,36839,PORTAL
202056,34918,PORTAL
202057,34919,PORTAL
202058,34921,PORTAL
202059,31906,PORTAL
202060,31294,PORTAL
202061,31651,PORTAL
202062,31534,PORTAL
202063,28343,PORTAL
202064,40407,PORTAL
202065,23283,PORTAL
202066,40472,PORTAL
202067,39095,PORTAL
202068,23045,PORTAL
202069,36070,PORTAL
202070,38634,PORTAL
202071,27159,PORTAL
202072,33023,PORTAL
202073,28033,PORTAL
202074,32084,PORTAL
202075,34953,PORTAL
202076,34954,PORTAL
202077,34974,PORTAL
202078,34951,PORTAL
202079,34976,PORTAL
202080,34950,PORTAL
202081,34952,PORTAL
202082,34933,PORTAL
202083,24788,PORTAL
202084,24791,PORTAL
202085,30384,PORTAL
202086,37448,PORTAL
202087,33401,PORTAL
202088,13030,PORTAL
202089,27921,PORTAL
202090,5555,PORTAL
202091,6485,PORTAL
202092,30595,PORTAL
202093,34694,PORTAL
202094,35015,PORTAL
202095,41480,PORTAL
202096,35817,PORTAL
202097,35826,PORTAL
202098,40797,PORTAL
202099,35598,PORTAL
202100,41901,PORTAL
202101,38708,PORTAL
202102,39974,PORTAL
202103,32673,PORTAL
202104,29349,PORTAL
202105,37358,PORTAL
202106,27125,PORTAL
202107,37297,PORTAL
202108,29924,PORTAL
202109,31952,PORTAL
202110,33785,PORTAL
202111,35024,PORTAL
202112,36123,PORTAL
202113,35027,PORTAL
202114,35033,PORTAL
202115,35042,PORTAL
202116,35044,PORTAL
202117,35040,PORTAL
202118,35041,PORTAL
202119,35052,PORTAL
202120,35046,PORTAL
202121,35047,PORTAL
202122,35050,PORTAL
202123,35311,PORTAL
202124,31057,PORTAL
202125,31263,PORTAL
202126,32096,PORTAL
202127,34427,PORTAL
202128,37283,PORTAL
202129,36345,PORTAL
202130,32660,PORTAL
202131,16983,PORTAL
202132,40203,PORTAL
202133,35541,PORTAL
202134,35088,PORTAL
202135,35094,PORTAL
202136,35084,PORTAL
202137,35103,PORTAL
202138,35086,PORTAL
202139,35089,PORTAL
202140,35091,PORTAL
202141,35095,PORTAL
202142,35100,PORTAL
202143,35106,PORTAL
202144,27229,PORTAL
202145,27705,PORTAL
202146,1682,PORTAL
202147,10748,PORTAL
202148,29968,PORTAL
202149,35096,PORTAL
202150,35122,PORTAL
202151,35118,PORTAL
202152,42044,PORTAL
202153,23868,PORTAL
202154,36019,PORTAL
202155,35421,PORTAL
202156,27311,PORTAL
202157,6437,PORTAL
202158,32925,PORTAL
202159,25012,PORTAL
202160,37515,PORTAL
202161,25821,PORTAL
202162,38854,PORTAL
202163,6119,PORTAL
202164,32615,PORTAL
202165,35101,PORTAL
202166,32784,PORTAL
202167,32719,PORTAL
202168,27990,PORTAL
202169,32621,PORTAL
202170,28047,PORTAL
202171,33186,PORTAL
202172,35120,PORTAL
202173,35111,PORTAL
202174,39065,PORTAL
202175,37892,PORTAL
202176,36374,PORTAL
202177,28122,PORTAL
202178,34230,PORTAL
202179,31947,PORTAL
202180,31348,PORTAL
202181,39551,PORTAL
202182,32620,PORTAL
202183,31914,PORTAL
202184,30111,PORTAL
202185,27410,PORTAL
202186,28744,PORTAL
202187,38405,PORTAL
202188,28564,PORTAL
202189,28262,PORTAL
202190,28620,PORTAL
202191,37356,PORTAL
202192,28147,PORTAL
202193,27324,PORTAL
202194,35151,PORTAL
202195,41483,PORTAL
202196,35834,PORTAL
202197,35837,PORTAL
202198,35198,PORTAL
202199,35398,PORTAL
202200,25107,PORTAL
202201,40086,PORTAL
202202,38239,PORTAL
202203,34582,PORTAL
202204,32376,PORTAL
202205,25111,PORTAL
202206,31660,PORTAL
202207,35594,PORTAL
202208,42153,PORTAL
202209,38170,PORTAL
202210,27813,PORTAL
202211,32247,PORTAL
202212,38616,PORTAL
202213,32891,PORTAL
202214,26705,PORTAL
202215,40321,PORTAL
202216,10575,PORTAL
202217,27533,PORTAL
202218,29369,PORTAL
202219,27339,PORTAL
202220,4433,PORTAL
202221,8446,PORTAL
202222,6509,PORTAL
202223,34797,PORTAL
202224,35199,PORTAL
202225,41484,PORTAL
202226,35247,PORTAL
202227,35244,PORTAL
202228,35245,PORTAL
202229,28403,PORTAL
202230,18311,PORTAL
202231,29850,PORTAL
202232,6329,PORTAL
202233,10464,PORTAL
202234,27521,PORTAL
202235,27247,PORTAL
202236,5258,PORTAL
202237,35092,PORTAL
202238,28040,PORTAL
202239,30549,PORTAL
202240,28535,PORTAL
202241,27489,PORTAL
202242,35012,PORTAL
202243,34972,PORTAL
202244,37799,PORTAL
202245,36712,PORTAL
202246,30983,PORTAL
202247,40219,PORTAL
202248,35937,PORTAL
202249,39539,PORTAL
202250,38085,PORTAL
202251,26886,PORTAL
202252,24726,PORTAL
202253,24736,PORTAL
202254,6050,PORTAL
202255,35400,PORTAL
202256,35712,PORTAL
202257,27770,PORTAL
202258,39795,PORTAL
202259,36058,PORTAL
202260,36578,PORTAL
202261,37770,PORTAL
202262,36060,PORTAL
202263,6054,PORTAL
202264,37830,PORTAL
202265,29162,PORTAL
202266,36023,PORTAL
202267,30258,PORTAL
202268,40702,PORTAL
202269,28239,PORTAL
202270,37135,PORTAL
202271,33100,PORTAL
202272,32838,PORTAL
202273,39292,PORTAL
202274,38918,PORTAL
202275,29283,PORTAL
202276,25072,PORTAL
202277,35344,PORTAL
202278,35346,PORTAL
202279,35300,PORTAL
202280,35345,PORTAL
202281,35348,PORTAL
202282,35289,PORTAL
202283,35332,PORTAL
202284,32533,PORTAL
202285,28510,PORTAL
202286,27158,PORTAL
202287,31726,PORTAL
202288,6494,PORTAL
202289,38726,PORTAL
202290,32081,PORTAL
202291,33093,PORTAL
202292,26302,PORTAL
202293,35073,PORTAL
202294,36943,PORTAL
202295,37284,PORTAL
202296,39533,PORTAL
202297,27190,PORTAL
202298,38062,PORTAL
202299,35269,PORTAL
202300,20289,PORTAL
202301,27619,PORTAL
202302,36494,PORTAL
202303,31835,PORTAL
202304,28597,PORTAL
202305,32585,PORTAL
202306,6386,PORTAL
202307,37309,PORTAL
202308,32411,PORTAL
202309,34271,PORTAL
202310,27706,PORTAL
202311,20698,PORTAL
202312,32810,PORTAL
202313,38335,PORTAL
202314,31082,PORTAL
202315,36730,PORTAL
202316,38163,PORTAL
202317,37528,PORTAL
202318,39043,PORTAL
202319,35566,PORTAL
202320,40177,PORTAL
202321,36003,PORTAL
202322,28268,PORTAL
202323,28253,PORTAL
202324,28217,PORTAL
202325,29431,PORTAL
202326,38519,PORTAL
202327,32115,PORTAL
202328,30861,PORTAL
202329,32306,PORTAL
202330,36497,PORTAL
202331,41024,PORTAL
202332,37311,PORTAL
202333,27244,PORTAL
202334,40581,PORTAL
202335,36031,PORTAL
202336,34065,PORTAL
202337,28219,PORTAL
202338,28257,PORTAL
202339,28259,PORTAL
202340,28261,PORTAL
202341,28265,PORTAL
202342,35458,PORTAL
202343,31811,PORTAL
202344,35449,PORTAL
202345,35450,PORTAL
202346,35451,PORTAL
202347,35453,PORTAL
202348,35454,PORTAL
202349,35995,PORTAL
202350,52795,PORTAL
202351,25533,PORTAL
202352,52796,PORTAL
202353,25677,PORTAL
202354,52797,PORTAL
202355,25733,PORTAL
202356,52799,PORTAL
202357,25823,PORTAL
202358,35459,PORTAL
202359,25876,PORTAL
202360,25878,PORTAL
202361,32402,PORTAL
202362,25900,PORTAL
202363,25901,PORTAL
202364,25902,PORTAL
202365,52802,PORTAL
202366,32609,PORTAL
202367,26005,PORTAL
202368,26035,PORTAL
202369,26051,PORTAL
202370,26053,PORTAL
202371,41667,PORTAL
202372,52805,PORTAL
202373,26080,PORTAL
202374,26081,PORTAL
202375,26082,PORTAL
202376,52806,PORTAL
202377,26102,PORTAL
202378,26103,PORTAL
202379,52808,PORTAL
202380,26207,PORTAL
202381,26208,PORTAL
202382,26278,PORTAL
202383,26279,PORTAL
202384,26281,PORTAL
202385,26282,PORTAL
202386,52810,PORTAL
202387,24600,PORTAL
202388,35530,PORTAL
202389,35532,PORTAL
202390,35534,PORTAL
202391,35535,PORTAL
202392,35536,PORTAL
202393,35537,PORTAL
202394,35538,PORTAL
202395,35539,PORTAL
202396,35540,PORTAL
202397,26313,PORTAL
202398,26314,PORTAL
202399,26316,PORTAL
202400,52811,PORTAL
202401,26384,PORTAL
202402,52812,PORTAL
202403,35293,PORTAL
202404,26420,PORTAL
202405,52813,PORTAL
202406,26514,PORTAL
202407,33883,PORTAL
202408,33880,PORTAL
202409,33878,PORTAL
202410,26515,PORTAL
202411,26517,PORTAL
202412,41694,PORTAL
202413,52814,PORTAL
202414,52816,PORTAL
202415,52817,PORTAL
202416,26873,PORTAL
202417,52818,PORTAL
202418,26736,PORTAL
202419,26813,PORTAL
202420,52820,PORTAL
202421,26948,PORTAL
202422,26949,PORTAL
202423,29896,PORTAL
202424,27073,PORTAL
202425,52823,PORTAL
202426,28677,PORTAL
202427,52826,PORTAL
202428,52829,PORTAL
202429,14728,PORTAL
202430,1626,PORTAL
202431,1627,PORTAL
202432,15108,PORTAL
202433,52832,PORTAL
202434,11060,PORTAL
202435,35636,PORTAL
202436,32611,PORTAL
202437,52835,PORTAL
202438,5616,PORTAL
202439,52842,PORTAL
202440,52843,PORTAL
202441,52844,PORTAL
202442,52848,PORTAL
202443,52850,PORTAL
202444,52853,PORTAL
202445,52854,PORTAL
202446,52855,PORTAL
202447,52856,PORTAL
202448,52857,PORTAL
202449,52859,PORTAL
202450,28037,PORTAL
202451,52860,PORTAL
202452,52861,PORTAL
202453,52862,PORTAL
202454,35649,PORTAL
202455,35637,PORTAL
202456,35638,PORTAL
202457,35639,PORTAL
202458,35689,PORTAL
202459,52879,PORTAL
202460,25162,PORTAL
202461,35680,PORTAL
202462,35690,PORTAL
202463,52864,PORTAL
202464,52865,PORTAL
202465,52869,PORTAL
202466,52870,PORTAL
202467,52871,PORTAL
202468,52872,PORTAL
202469,52873,PORTAL
202470,7437,PORTAL
202471,52874,PORTAL
202472,14193,PORTAL
202473,52875,PORTAL
202474,10427,PORTAL
202475,52876,PORTAL
202476,52877,PORTAL
202477,11875,PORTAL
202478,11877,PORTAL
202479,12357,PORTAL
202480,35683,PORTAL
202481,35684,PORTAL
202482,35686,PORTAL
202483,35694,PORTAL
202484,3619,PORTAL
202485,52882,PORTAL
202486,52883,PORTAL
202487,14706,PORTAL
202488,52884,PORTAL
202489,15234,PORTAL
202490,15235,PORTAL
202491,52885,PORTAL
202492,52886,PORTAL
202493,52888,PORTAL
202494,52889,PORTAL
202495,17841,PORTAL
202496,17844,PORTAL
202497,52890,PORTAL
202498,6816,PORTAL
202499,24953,PORTAL
202500,18944,PORTAL
202501,19538,PORTAL
202502,52893,PORTAL
202503,52894,PORTAL
202504,52895,PORTAL
202505,4681,PORTAL
202506,52896,PORTAL
202507,25080,PORTAL
202508,3126,PORTAL
202509,52899,PORTAL
202510,52902,PORTAL
202511,35722,PORTAL
202512,35723,PORTAL
202513,35787,PORTAL
202514,35790,PORTAL
202515,35794,PORTAL
202516,41485,PORTAL
202517,35786,PORTAL
202518,35822,PORTAL
202519,3777,PORTAL
202520,52903,PORTAL
202521,52904,PORTAL
202522,42267,PORTAL
202523,52905,PORTAL
202524,52906,PORTAL
202525,4719,PORTAL
202526,4731,PORTAL
202527,4901,PORTAL
202528,52908,PORTAL
202529,21963,PORTAL
202530,21965,PORTAL
202531,52910,PORTAL
202532,28846,PORTAL
202533,52911,PORTAL
202534,52912,PORTAL
202535,5559,PORTAL
202536,52913,PORTAL
202537,30633,PORTAL
202538,34084,PORTAL
202539,28429,PORTAL
202540,35804,PORTAL
202541,35809,PORTAL
202542,35807,PORTAL
202543,35853,PORTAL
202544,35856,PORTAL
202545,35168,PORTAL
202546,35166,PORTAL
202547,35165,PORTAL
202548,35164,PORTAL
202549,35163,PORTAL
202550,35162,PORTAL
202551,35160,PORTAL
202552,35159,PORTAL
202553,5632,PORTAL
202554,52914,PORTAL
202555,22291,PORTAL
202556,52915,PORTAL
202557,5877,PORTAL
202558,22455,PORTAL
202559,6426,PORTAL
202560,31664,PORTAL
202561,6495,PORTAL
202562,7605,PORTAL
202563,23598,PORTAL
202564,14038,PORTAL
202565,8908,PORTAL
202566,8911,PORTAL
202567,8538,PORTAL
202568,32613,PORTAL
202569,14194,PORTAL
202570,9400,PORTAL
202571,9731,PORTAL
202572,10936,PORTAL
202573,11539,PORTAL
202574,11551,PORTAL
202575,11554,PORTAL
202576,12684,PORTAL
202577,15445,PORTAL
202578,18779,PORTAL
202579,25989,PORTAL
202580,25993,PORTAL
202581,19907,PORTAL
202582,26242,PORTAL
202583,21686,PORTAL
202584,4026,PORTAL
202585,4504,PORTAL
202586,4505,PORTAL
202587,35858,PORTAL
202588,35884,PORTAL
202589,35885,PORTAL
202590,35887,PORTAL
202591,35888,PORTAL
202592,22010,PORTAL
202593,22980,PORTAL
202594,22983,PORTAL
202595,22985,PORTAL
202596,6571,PORTAL
202597,24924,PORTAL
202598,6714,PORTAL
202599,6715,PORTAL
202600,5217,PORTAL
202601,5472,PORTAL
202602,27624,PORTAL
202603,6705,PORTAL
202604,6708,PORTAL
202605,6713,PORTAL
202606,7608,PORTAL
202607,7612,PORTAL
202608,7690,PORTAL
202609,8569,PORTAL
202610,14037,PORTAL
202611,8372,PORTAL
202612,35886,PORTAL
202613,35940,PORTAL
202614,35935,PORTAL
202615,35947,PORTAL
202616,35944,PORTAL
202617,35946,PORTAL
202618,8404,PORTAL
202619,8897,PORTAL
202620,8737,PORTAL
202621,8856,PORTAL
202622,9772,PORTAL
202623,9815,PORTAL
202624,14493,PORTAL
202625,14010,PORTAL
202626,23884,PORTAL
202627,23328,PORTAL
202628,23976,PORTAL
202629,23827,PORTAL
202630,27040,PORTAL
202631,12327,PORTAL
202632,4532,PORTAL
202633,23953,PORTAL
202634,26998,PORTAL
202635,32267,PORTAL
202636,32273,PORTAL
202637,32265,PORTAL
202638,35963,PORTAL
202639,30336,PORTAL
202640,27276,PORTAL
202641,4978,PORTAL
202642,4974,PORTAL
202643,32269,PORTAL
202644,32498,PORTAL
202645,35967,PORTAL
202646,35968,PORTAL
202647,35969,PORTAL
202648,18034,PORTAL
202649,11105,PORTAL
202650,27547,PORTAL
202651,27548,PORTAL
202652,24457,PORTAL
202653,23743,PORTAL
202654,20450,PORTAL
202655,28152,PORTAL
202656,31108,PORTAL
202657,24763,PORTAL
202658,35971,PORTAL
202659,31252,PORTAL
202660,35978,PORTAL
202661,26608,PORTAL
202662,32696,PORTAL
202663,28441,PORTAL
202664,31510,PORTAL
202665,28249,PORTAL
202666,41358,PORTAL
202667,24565,PORTAL
202668,27890,PORTAL
202669,27924,PORTAL
202670,27927,PORTAL
202671,27931,PORTAL
202672,27932,PORTAL
202673,27215,PORTAL
202674,24170,PORTAL
202675,27964,PORTAL
202676,27965,PORTAL
202677,27966,PORTAL
202678,27967,PORTAL
202679,27968,PORTAL
202680,27989,PORTAL
202681,34454,PORTAL
202682,27994,PORTAL
202683,35687,PORTAL
202684,34291,PORTAL
202685,12888,PORTAL
202686,31617,PORTAL
202687,41614,PORTAL
202688,24895,PORTAL
202689,36484,PORTAL
202690,28100,PORTAL
202691,32500,PORTAL
202692,28198,PORTAL
202693,28216,PORTAL
202694,4954,PORTAL
202695,27790,PORTAL
202696,34718,PORTAL
202697,34636,PORTAL
202698,20641,PORTAL
202699,34647,PORTAL
202700,28132,PORTAL
202701,28133,PORTAL
202702,28141,PORTAL
202703,34637,PORTAL
202704,34648,PORTAL
202705,28151,PORTAL
202706,28153,PORTAL
202707,28155,PORTAL
202708,27992,PORTAL
202709,34460,PORTAL
202710,10746,PORTAL
202711,27998,PORTAL
202712,31768,PORTAL
202713,31760,PORTAL
202714,36065,PORTAL
202715,33694,PORTAL
202716,36062,PORTAL
202717,36112,PORTAL
202718,28156,PORTAL
202719,28157,PORTAL
202720,28209,PORTAL
202721,35426,PORTAL
202722,6077,PORTAL
202723,31776,PORTAL
202724,33948,PORTAL
202725,36124,PORTAL
202726,36095,PORTAL
202727,36096,PORTAL
202728,36099,PORTAL
202729,36092,PORTAL
202730,36094,PORTAL
202731,36097,PORTAL
202732,36098,PORTAL
202733,28340,PORTAL
202734,3358,PORTAL
202735,27417,PORTAL
202736,24761,PORTAL
202737,25386,PORTAL
202738,28515,PORTAL
202739,28516,PORTAL
202740,28304,PORTAL
202741,29727,PORTAL
202742,29731,PORTAL
202743,31703,PORTAL
202744,29737,PORTAL
202745,41867,PORTAL
202746,28943,PORTAL
202747,6387,PORTAL
202748,28797,PORTAL
202749,28799,PORTAL
202750,28801,PORTAL
202751,36182,PORTAL
202752,36189,PORTAL
202753,36183,PORTAL
202754,36190,PORTAL
202755,36191,PORTAL
202756,36181,PORTAL
202757,36185,PORTAL
202758,36232,PORTAL
202759,3140,PORTAL
202760,5748,PORTAL
202761,28706,PORTAL
202762,27701,PORTAL
202763,28857,PORTAL
202764,28773,PORTAL
202765,28789,PORTAL
202766,28825,PORTAL
202767,27688,PORTAL
202768,27681,PORTAL
202769,27682,PORTAL
202770,29713,PORTAL
202771,33415,PORTAL
202772,4248,PORTAL
202773,36193,PORTAL
202774,28945,PORTAL
202775,28949,PORTAL
202776,28952,PORTAL
202777,17812,PORTAL
202778,28953,PORTAL
202779,28956,PORTAL
202780,33351,PORTAL
202781,29104,PORTAL
202782,29106,PORTAL
202783,28977,PORTAL
202784,29214,PORTAL
202785,29221,PORTAL
202786,29260,PORTAL
202787,29261,PORTAL
202788,35342,PORTAL
202789,20074,PORTAL
202790,29353,PORTAL
202791,29571,PORTAL
202792,29579,PORTAL
202793,29625,PORTAL
202794,29626,PORTAL
202795,29629,PORTAL
202796,33282,PORTAL
202797,29632,PORTAL
202798,30401,PORTAL
202799,33253,PORTAL
202800,27278,PORTAL
202801,36270,PORTAL
202802,36272,PORTAL
202803,36273,PORTAL
202804,36278,PORTAL
202805,36276,PORTAL
202806,36277,PORTAL
202807,36279,PORTAL
202808,36282,PORTAL
202809,36283,PORTAL
202810,29650,PORTAL
202811,22352,PORTAL
202812,30103,PORTAL
202813,33187,PORTAL
202814,27359,PORTAL
202815,29916,PORTAL
202816,24934,PORTAL
202817,41372,PORTAL
202818,29867,PORTAL
202819,27381,PORTAL
202820,27368,PORTAL
202821,27369,PORTAL
202822,31685,PORTAL
202823,36325,PORTAL
202824,36326,PORTAL
202825,36327,PORTAL
202826,36328,PORTAL
202827,36329,PORTAL
202828,36330,PORTAL
202829,36331,PORTAL
202830,12588,PORTAL
202831,36333,PORTAL
202832,29917,PORTAL
202833,30020,PORTAL
202834,27355,PORTAL
202835,29920,PORTAL
202836,29930,PORTAL
202837,29950,PORTAL
202838,29952,PORTAL
202839,29954,PORTAL
202840,41371,PORTAL
202841,29982,PORTAL
202842,29282,PORTAL
202843,41373,PORTAL
202844,25026,PORTAL
202845,25031,PORTAL
202846,30106,PORTAL
202847,30113,PORTAL
202848,30256,PORTAL
202849,30261,PORTAL
202850,30260,PORTAL
202851,30262,PORTAL
202852,30264,PORTAL
202853,30267,PORTAL
202854,30292,PORTAL
202855,30294,PORTAL
202856,30296,PORTAL
202857,41376,PORTAL
202858,30371,PORTAL
202859,30372,PORTAL
202860,30373,PORTAL
202861,30374,PORTAL
202862,30376,PORTAL
202863,32871,PORTAL
202864,31665,PORTAL
202865,31667,PORTAL
202866,31668,PORTAL
202867,25088,PORTAL
202868,36402,PORTAL
202869,36404,PORTAL
202870,30402,PORTAL
202871,25127,PORTAL
202872,25128,PORTAL
202873,30447,PORTAL
202874,30457,PORTAL
202875,30458,PORTAL
202876,30459,PORTAL
202877,30463,PORTAL
202878,30464,PORTAL
202879,31712,PORTAL
202880,30489,PORTAL
202881,30490,PORTAL
202882,30526,PORTAL
202883,28571,PORTAL
202884,30528,PORTAL
202885,30557,PORTAL
202886,30558,PORTAL
202887,41399,PORTAL
202888,34551,PORTAL
202889,30632,PORTAL
202890,36002,PORTAL
202891,34593,PORTAL
202892,30940,PORTAL
202893,34758,PORTAL
202894,30939,PORTAL
202895,35904,PORTAL
202896,34867,PORTAL
202897,10323,PORTAL
202898,33373,PORTAL
202899,25005,PORTAL
202900,32697,PORTAL
202901,30662,PORTAL
