idcidade,idbairro,nmbairro,flincluido
9260,19928,JARDIM AEROPORTO I, 
9260,19929,JARDIM AEROPORTO II, 
9260,19930,JARDIM AGARUSSI, 
9260,19931,JARDIM ALBERTO GOMES, 
9260,19932,JARDIM CONVENCAO, 
9260,19933,JARDIM CORAZZA, 
9260,19934,JARDIM DA VITORIA, 
9260,19935,JARDIM DAS INDUSTRIAS, 
9260,19936,JARDIM DAS ROSAS, 
9260,19937,JARDIM DO ESTADIO, 
9260,19938,JARDIM ERIDANO, 
9260,19939,JARDIM FACULDADE, 
9260,19940,JARDIM NOVO ITU, 
9260,19941,JARDIM OLIVEIRA, 
9260,19942,JARDIM PADRE BENTO, 
9260,19943,JARDIM PAINEIRAS, 
9260,19944,JARDIM PARAISO, 
9260,19945,JARDIM RANCHO GRANDE, 
9260,19946,JARDIM ROSINHA, 
9260,19947,JARDIM SANTA TEREZA, 
9260,19948,JARDIM SANTANA, 
9260,19949,JARDIM SAO JOSE, 
9260,19951,LIBERDADE, 
9260,19952,MANGUEIRAS DE ITU, 
9260,19953,NOSSA SENHORA APARECIDA, 
9260,19954,NUCLEO HABITACIONAL SAO JUDAS TADEU, 
9260,19955,PARQUE DAS INDUSTRIAS, 
9260,19956,PARQUE DAS ROSAS, 
9260,19957,PARQUE INDUSTRIAL, 
9260,19958,PARQUE NOSSA SENHORA DA CANDELARIA, 
9260,19959,PARQUE RESIDENCIAL GUITTI, 
9260,19960,PARQUE RESIDENCIAL MAYARD, 
9260,19961,PARQUE RESIDENCIAL PRESIDENTE MEDICI, 
9260,19962,PINHEIRINHO, 
9260,19963,PIRAPITINGUI, 
9260,19964,PORTAL DA VILA RICA, 
9260,19965,PORTAL DO EDEN, 
9260,19966,PROGRESSO, 
9260,19967,RANCHO GRANDE, 
9260,19968,SANTA CRUZ, 
9260,19969,SANTA INES, 
9260,19970,SAO LUIZ, 
9260,19972,CONDOMINIO TERRAS DE SAO JOSE, 
9260,19973,TERRAS DE SAO JOSE URBANO PORTELLA, 
9260,19975,VILA CLETO, 
9260,19976,VILA ESPERANCA, 
9260,19977,VILA GARDIMAN, 
9260,19978,VILA GATTI, 
9260,19979,VILA GUIDO, 
9260,19980,VILA IANNI, 
9260,19981,VILA LEIS, 
9260,19982,VILA LUCINDA/ROMANA, 
9260,19983,VILA MARTINS, 
9260,19984,VILA NOVA, 
9260,19985,VILA PADRE BENTO, 
9260,19986,VILA PRUDENTE DE MORAES, 
9260,19987,VILA ROMA, 
9260,19988,VILA SANTA ROSA, 
9260,19989,VILA SANTA TEREZINHA, 
9260,19990,VILA SAO FRANCISCO, 
9260,19991,VILA SAO JOSE, 
9265,19992,APARECIDA, 
9265,19993,BARRA FUNDA, 
9265,19994,BARREIRO, 
9265,19996,CAPALBO NETO, 
9265,19997,CENTRO, 
9265,19998,CIDADE ALTA, 
9265,19999,CIDADE JARDIM (ZAGALO), 
9265,20000,CONJUNTO HABITACIONAL HUGO LACORTE VITALLE I, 
9265,20001,CONJUNTO HABITACIONAL HUGO LACORTE VITALLE II, 
9265,20002,CONJUNTO HABITACIONAL MARGARIDA RAYMUNDO BERCHIERI, 
9265,20003,CONJUNTO HABITACIONAL ULISSES GUIMARAES, 
9265,20005,FERREIRA, 
9265,20006,JARDIM ALVORADA, 
9265,20007,JARDIM ANGELICA, 
9265,20008,JARDIM BELA VISTA, 
9265,20009,JARDIM BOA VISTA, 
9265,20010,JARDIM BOM JESUS, 
9265,20011,JARDIM BRANDI, 
9265,20012,JARDIM DAS CIGARRAS, 
9265,20014,JARDIM DAS ROSAS, 
9265,20015,JARDIM EBENEZER, 
9265,20016,JARDIM ELDORADO, 
9265,20017,JARDIM GRAJAU, 
9265,20018,JARDIM INDEPENDENCIA, 
9265,20019,JARDIM KENNEDY, 
9265,20020,JARDIM MORUMBI, 
9265,20021,JARDIM NOVA APARECIDA, 
9265,20022,JARDIM PATRIARCA, 
9265,20023,JARDIM PAULISTA, 
9265,20024,JARDIM PEDROSO, 
9265,20025,JARDIM PERINA, 
9265,20026,JARDIM PRIMAVERA, 
9265,20027,JARDIM SANTA RITA, 
9265,20028,JARDIM SANTA ROSA, 
9265,20029,JARDIM SAO MARCOS I, 
9265,20030,JARDIM SAO MARCOS II, 
9265,20031,JARDIM TANGARA, 
9265,20032,JARDIM UNIVERSITARIO, 
9265,20033,JOAO COSTA, 
9265,20034,MARIA DE LOURDES, 
9265,20035,MARIA MARCONATO, 
9265,20036,NIERO, 
9265,20037,NOVA JABOTICABAL, 
9265,20038,PARQUE DO TREVO, 
9265,20039,PARQUE DOS LARANJAIS, 
9265,20041,PARQUE JAQUELINE, 
9265,20042,PARQUE PRIMEIRO DE MAIO, 
9265,20043,PEDRO MORELLO, 
9265,20044,PERINA, 
9265,20045,PLANALTO DO BOSQUE, 
9265,20046,PLANALTO ITALIA, 
9265,20047,PONTE SECA, 
9265,20048,RECANTO DO BARREIRO, 
9265,20049,RECREIO DOS BANDEIRANTES, 
9265,20050,SANTA ISABEL, 
9265,20051,SANTA LUZIA, 
9265,20052,SANTA MONICA, 
9265,20053,SANTO ANTONIO, 
9265,20054,SAO ROQUE, 
9265,20055,SOLAR CORINTHIANO, 
9265,20056,SOROCABANO, 
9265,20057,VALE DO SOL, 
9265,20058,VILA BUENOS AIRES, 
9265,20059,VILA INDUSTRIAL, 
9265,20060,VILA PATRICIO DOS SANTOS, 
9265,20061,VILA SANTA ROSA, 
9265,20062,VILA SANTA TEREZA, 
9265,20063,VILA SANTO ANTONIO, 
9265,20064,VILA SAO JOSE, 
9265,20065,VILA SAUL BORSARI, 
9265,20066,VILA SERRA, 
9265,20067,VILA SIMONI, 
9265,20068,VILA TOTO, 
9265,20069,X, 
9267,20071,ANGOLA DE BAIXO, 
9267,20076,BANDEIRA BRANCA, 
9267,20079,BOM JESUS, 
9267,20087,CENTRO, 
9267,20090,CHACARA ITAPOA, 
9267,20091,CHACARAS CONDOMINIO RECANTO PASSAROS II, 
9267,20093,CHACARAS REUNIDAS BELA VISTA, 
9267,20094,CHACARAS REUNIDAS IGARAPES, 
9267,20095,CHACARAS RURAIS DE GUARAREMA, 
9267,20096,CHACARAS RURAIS GUARAREMA (SAO SILVESTRE), 
9267,20097,CHACARAS RURAIS SANTA MARIA, 
9267,20098,CHACARAS SANTA MARIA, 
9267,20100,CIDADE JARDIM, 
9267,20101,CIDADE NOVA JACAREI, 
9267,20102,CIDADE SALVADOR, 
9267,20104,CONDOMINIO LAGOINHA, 
9267,20108,CONJUNTO RESIDENCIAL PRIMEIRO DE MAIO, 
9267,20109,CONJUNTO RESIDENCIAL VINTE E DOIS DE ABRIL, 
9267,20110,CONJUNTO SAO BENEDITO, 
9267,20120,JARDIM ALVORADA, 
9267,20123,JARDIM BELA VISTA, 
9267,20125,JARDIM BOA VISTA, 
9267,20127,JARDIM CALIFORNIA, 
9267,20129,JARDIM COLINAS, 
9267,20130,JARDIM COLONIA, 
9267,20132,JARDIM DAS INDUSTRIAS, 
9267,20137,JARDIM DO VALE, 
9267,20140,JARDIM EMILIA, 
9267,20141,JARDIM ESPER, 
9267,20142,JARDIM ESPERANCA, 
9267,20143,JARDIM FLORIDA, 
9267,20146,JARDIM JACINTO, 
9267,20151,JARDIM MARIA AMELIA, 
9267,20157,JARDIM NOVA ESPERANCA, 
9267,20159,JARDIM PANORAMA, 
9267,20160,JARDIM PARAIBA, 
9267,20161,JARDIM PARAISO, 
9267,20164,JARDIM PEDRA MAR, 
9267,20165,JARDIM PEREIRA DO AMPARO, 
9267,20167,JARDIM PRIMAVERA, 
9267,20169,JARDIM SANTA MARIA, 
9267,20172,JARDIM SANTANA, 
9267,20173,JARDIM SANTO ANTONIO DA BOA VISTA, 
9267,20174,JARDIM SAO GABRIEL, 
9267,20180,JARDIM SIESTA, 
9267,20181,JARDIM SILVIA, 
9267,20182,JARDIM TERRAS DE SAO JOAO, 
9267,20193,PAGADOR DE ANDRADE, 
9267,20196,PARQUE CALIFORNIA, 
9267,20198,PARQUE IMPERIAL, 
9267,20199,PARQUE ITAMARATI, 
9267,20200,PARQUE MEIA LUA (PARQUE MEIA LUA), 
9267,20205,PARQUE SANTO ANTONIO, 
9267,20209,PINHO, 
9267,20214,RIO ABAIXO, 
9267,20215,RIO COMPRIDO, 
9267,20216,SAO JOAO, 
9267,20218,SAO SILVESTRE (SAO SILVESTRE), 
9267,20225,VERANEIO IJAL, 
9267,20226,VERANEIO IRAJA, 
9267,20231,VILA FORMOSA, 
9267,20232,VILA GARCIA (SAO SILVESTRE), 
9267,20240,VILA PEDREGULHO, 
9267,20245,VILA SAO JOAO (SAO SILVESTRE), 
9267,20251,VILA ZEZE, 
9277,20254,ALTOS DE SAO FERNANDO, 
9277,20255,CENTRO, 
9277,20256,CHACARAS DO PEROBA, 
9277,20257,CONDOMINIO FOREST HILLS, 
9277,20258,GRANJA ALVORADA, 
9277,20259,INFANT S GARDEN, 
9277,20260,JARDIM ALVORADA, 
9277,20261,JARDIM ANALANDIA, 
9277,20262,JARDIM ANTONIO PORTO, 
9277,20263,JARDIM AURORA, 
9277,20264,JARDIM BELMONT, 
9277,20265,JARDIM BOLIVIA, 
9277,20266,JARDIM BRIQUET, 
9277,20267,JARDIM BROTINHO, 
9277,20268,JARDIM CENTENARIO, 
9277,20269,JARDIM CRISTINO, 
9277,20270,JARDIM DAS MARGARIDAS, 
9277,20271,JARDIM DO GOLF I, 
9277,20272,JARDIM DO LIBANO, 
9277,20273,JARDIM EUROPA, 
9277,20274,JARDIM GABRIELA I, 
9277,20275,JARDIM GABRIELA II, 
9277,20276,JARDIM GABRIELA III, 
9277,20277,JARDIM HENEIDE, 
9277,20278,JARDIM JANDIRA, 
9277,20279,JARDIM JAVAES, 
9277,20280,JARDIM LINDOMAR, 
9277,20281,JARDIM MARILIA, 
9277,20282,JARDIM MASE, 
9277,20283,JARDIM NOSSA SENHORA DE FATIMA, 
9277,20284,JARDIM NOVO HORIZONTE, 
9277,20285,JARDIM PALMEIRAS, 
9277,20286,JARDIM PATRIARCA, 
9277,20287,JARDIM ROSA EMILIA, 
9277,20288,JARDIM SAGRADO CORACAO, 
9277,20289,JARDIM SAGRADO CORACAO DE JESUS, 
9277,20290,JARDIM SAO JOAO, 
9277,20291,JARDIM SAO LUIZ, 
9277,20292,JARDIM SAO PAULO, 
9277,20293,JARDIM SOL NASCENTE, 
9277,20294,JARDIM SOROCABANO, 
9277,20295,JARDIM STELLA MARIS, 
9277,20296,JARDIM VELHO SANAZAR, 
9277,20297,LAGO DOS CISNES, 
9277,20298,NOVA HIGIENOPOLIS, 
9277,20299,NUCLEO MICRO INDUSTRIAL PRESIDENTE WILSON, 
9277,20300,PARQUE DAS IGLESIAS, 
9277,20301,PARQUE DOS LAGOS, 
9277,20302,PARQUE INDUSTRIAL, 
9277,20303,PARQUE NOVA JANDIRA, 
9277,20304,PARQUE SANTA TEREZA, 
9277,20305,RECREIO SANTA ROSA, 
9277,20306,SUITE QUEBRA NOZES, 
9277,20307,VALE DO SOL, 
9277,20308,VILA ANITA COSTA, 
9277,20309,VILA BIANCA, 
9277,20310,VILA CECILIA, 
9277,20311,VILA DIOGO BALHESTEIRO, 
9277,20312,VILA DOLORES PASCHOALIN, 
9277,20313,VILA ERCILIA, 
9277,20314,VILA ESMERALDA, 
9277,20315,VILA EUGENIA, 
9277,20316,VILA EUNICE, 
9277,20317,VILA GODINHO, 
9277,20318,VILA IPE, 
9277,20319,VILA LUCINDA, 
9277,20320,VILA MAKENZI, 
9277,20321,VILA MARCIA, 
9277,20322,VILA MERCEDES, 
9277,20323,VILA OURO VERDE, 
9277,20324,VILA POPI, 
9277,20325,VILA ROLIM, 
9277,20326,VILA SANTA ROSA, 
9277,20327,VILA SANTO ANTONIO, 
9277,20328,VILA SAO NICOLAU, 
9285,20329,CENTRO, 
9285,20330,CHACARA BELA VISTA, 
9285,20331,CHACARA BRAZ MIRAGLIA, 
9285,20332,CHACARA CANHOS, 
9285,20333,CHACARA DOUTOR LOPES, 
9285,20334,CHACARA FERREIRA DIAS, 
9285,20335,CHACARA FLORA, 
9285,20336,CHACARA ITAUNA, 
9285,20337,CHACARA NUNES, 
9285,20338,CHACARA PECCIOLI, 
9285,20339,CHACARA SAO JOAQUIM, 
9285,20340,CHACARA SAO JOSE, 
9285,20341,CONDOMINIO JARDIM ALVORADA, 
9285,20345,DISTRITO INDUSTRIAL, 
9285,20346,JARDIM ALVORADA, 
9285,20347,JARDIM AMERICA, 
9285,20348,JARDIM ANA CAROLINA, 
9285,20349,JARDIM ANTONINA, 
9285,20350,JARDIM BELA VISTA, 
9285,20351,JARDIM BERNARDI, 
9285,20352,JARDIM BRASILIA, 
9285,20353,JARDIM CAMPOS PRADO, 
9285,20354,JARDIM CAROLINA, 
9285,20355,JARDIM CHACARA AULER, 
9285,20356,JARDIM CILA DE LUCIO BAUAB, 
9285,20357,JARDIM CONCHA DE OURO, 
9285,20358,JARDIM CONDE PINHAL I, 
9285,20359,JARDIM CONTINENTAL, 
9285,20360,JARDIM DAS ALAMANDAS, 
9285,20361,JARDIM DAS PAINEIRAS, 
9285,20362,JARDIM DIAMANTE, 
9285,20364,JARDIM DOUTOR LUCIANO, 
9285,20365,JARDIM ESTADIO, 
9285,20366,JARDIM FERREIRA DIAS, 
9285,20367,JARDIM IBIRAPUERA, 
9285,20368,JARDIM ITAMARATI, 
9285,20369,JARDIM JORGE ATALLA, 
9285,20370,JARDIM MARIA CIBELE, 
9285,20371,JARDIM MARIA LUIZA I, 
9285,20372,JARDIM NETINHO PRADO, 
9285,20373,JARDIM NOVA AMERICA, 
9285,20374,JARDIM NOVA JAU, 
9285,20375,JARDIM NOVO HORIZONTE, 
9285,20376,JARDIM ODETE, 
9285,20377,JARDIM OLIMPIA, 
9285,20378,JARDIM ORLANDO CHESINI OMETTO, 
9285,20379,JARDIM OURO VERDE, 
9285,20380,JARDIM PADRE AUGUSTO SANI, 
9285,20381,JARDIM PARATI, 
9285,20382,JARDIM PEDRO OMETTO, 
9285,20383,JARDIM PIRES DE CAMPOS, 
9285,20384,JARDIM REGINA, 
9285,20385,JARDIM ROSA BRANCA, 
9285,20386,JARDIM SANTA HELENA, 
9285,20387,JARDIM SANTA ROSA, 
9285,20388,JARDIM SANTO ONOFRE, 
9285,20389,JARDIM SANZOVO, 
9285,20390,JARDIM SAO CAETANO, 
9285,20391,JARDIM SAO CRISPIM, 
9285,20392,JARDIM SAO FRANCISCO, 
9285,20393,JARDIM SAO JOSE, 
9285,20394,JARDIM SEMPRE VERDE, 
9285,20395,JARDIM VILA MARIA, 
9285,20398,POUSO ALEGRE DE BAIXO, 
9285,20399,RESIDENCIAL DOS PASSAROS, 
9285,20400,SANTO ANTONIO, 
9285,20401,VILA ALVES DE ALMEIDA, 
9285,20402,VILA ASSIS, 
9285,20403,VILA BRASIL, 
9285,20404,VILA BUSCARIOLO, 
9285,20405,VILA CARVALHO, 
9285,20408,VILA HILST, 
9285,20409,VILA INDUSTRIAL, 
9285,20410,VILA IVAN, 
9285,20411,VILA JARDIM BRASILIA, 
9285,20412,VILA MARIA CRISTINA, 
9285,20413,VILA NASSIF NAME, 
9285,20414,VILA NETINHO PRADO, 
9285,20415,VILA NOSSA SENHORA DE FATIMA, 
9285,20416,VILA NOVA, 
9285,20417,VILA NOVA BRASIL, 
9285,20418,VILA NOVA JAU, 
9285,20420,VILA PADRE NOSSO, 
9285,20421,VILA PAULISTA, 
9285,20422,VILA PIRAGINE, 
9285,20423,VILA PIRES DE CAMPO, 
9285,20424,VILA QUINZE DE NOVEMBRO, 
9285,20425,VILA RIBEIRO, 
9285,20426,VILA SAMPAIO BUENO, 
9285,20427,VILA SANTA MARIA, 
9285,20428,VILA SANTA TEREZINHA, 
9285,20429,VILA SANTO IVO, 
9285,20430,VILA SAO JUDAS TADEU, 
9285,20431,VILA VICENTE, 
9285,20432,1A ZONA INDUSTRIAL, 
9285,20433,2A ZONA INDUSTRIAL, 
9295,20435,AGUA DAS FLORES, 
9295,20437,ANHANGABAU, 
9295,20439,BELA VISTA, 
9295,20440,BOA VISTA, 
9295,20441,C BRANCA, 
9295,20443,CAXAMBU, 
9295,20444,CENTRO, 
9295,20445,CHACARA AEROPORTO, 
9295,20452,CHACARA M MEDITERRANEA, 
9295,20454,CHACARA MALOTA, 
9295,20455,CHACARA MONTEREY, 
9295,20457,CHACARA PLANALTO, 
9295,20460,CHACARA RECREIO SANTA TEREZINHA, 
9295,20462,CHACARA SAO FELIPE, 
9295,20463,CHACARA SAO FRANCISCO, 
9295,20464,CHACARA SAUDAVEIS E ENCANTADORAS, 
9295,20467,CHACARA URBANA, 
9295,20468,CIDADE JARDIM, 
9295,20469,CIDADE LUIZA, 
9295,20470,CIDADE NOVA, 
9295,20471,CIDADE SANTOS DUMONT, 
9295,20472,COLONIA, 
9295,20474,DISTRITO INDUSTRIAL, 
9295,20475,ENGORDADOURO, 
9295,20479,IVOTURUCAIA, 
9295,20481,JARDIM ADELIA, 
9295,20482,JARDIM AMERICA, 
9295,20483,JARDIM ANA MARIA, 
9295,20484,JARDIM ANGELA, 
9295,20485,JARDIM ANHANGUERA, 
9295,20486,JARDIM AURELIA, 
9295,20487,JARDIM BANDEIRAS, 
9295,20488,JARDIM BIZARRO, 
9295,20489,JARDIM BOA VISTA, 
9295,20490,JARDIM BONFIGLIOLI, 
9295,20491,JARDIM BRASIL, 
9295,20492,JARDIM BUFALO, 
9295,20493,JARDIM CACULA, 
9295,20494,JARDIM CALIFORNIA, 
9295,20495,JARDIM CAMPOS ELISIOS, 
9295,20496,JARDIM CARLOS GOMES, 
9295,20497,JARDIM CAROLINA, 
9295,20498,JARDIM CAXAMBU, 
9295,20499,JARDIM CELESTE, 
9295,20500,JARDIM CICA, 
9295,20501,JARDIM CIDAPEL, 
9295,20502,JARDIM COLONIA, 
9295,20503,JARDIM COPACABANA, 
9295,20504,JARDIM CORRUPIRA, 
9295,20505,JARDIM CRISTINA, 
9295,20506,JARDIM DA FONTE, 
9295,20507,JARDIM DA SERRA, 
9295,20508,JARDIM DANUBIO, 
9295,20509,JARDIM DAS CARPAS, 
9295,20510,JARDIM DAS ORQUIDEAS, 
9295,20511,JARDIM DAS SAMAMBAIAS, 
9295,20512,JARDIM DAS TULIPAS, 
9295,20513,JARDIM DO LAGO, 
9295,20514,JARDIM DO LIRIO, 
9295,20515,JARDIM DOM BOSCO, 
9295,20516,JARDIM DONA DONATA, 
9295,20517,JARDIM DUPRE, 
9295,20518,JARDIM ERMIDA I, 
9295,20519,JARDIM ERMIDA II, 
9295,20520,JARDIM ESPLANADA, 
9295,20521,JARDIM ESTADIO, 
9295,20522,JARDIM EUROPA, 
9295,20523,JARDIM FLORESTAL, 
9295,20524,JARDIM FLORIDA, 
9295,20525,JARDIM GUANABARA, 
9295,20526,JARDIM GUARANI, 
9295,20528,JARDIM ITALIA, 
9295,20529,JARDIM ITAMARATI, 
9295,20532,JARDIM LIBERDADE, 
9295,20533,JARDIM LUCIANA, 
9295,20534,JARDIM MARCOS LEITE, 
9295,20535,JARDIM MARTINS, 
9295,20536,JARDIM MERCI I, 
9295,20537,JARDIM MESSINA, 
9295,20540,JARDIM MOLINARI, 
9295,20541,JARDIM MORUMBI, 
9295,20543,JARDIM NOVO MUNDO, 
9295,20544,JARDIM PACAEMBU, 
9295,20546,JARDIM PARIS, 
9295,20547,JARDIM PAULISTA II, 
9295,20548,JARDIM PETROPOLIS, 
9295,20549,JARDIM PITANGUEIRAS I, 
9295,20550,JARDIM PLANALTO, 
9295,20551,JARDIM PRIMAVERA, 
9295,20552,JARDIM QUINTAS DAS VIDEIRAS, 
9295,20554,JARDIM ROMA, 
9295,20555,JARDIM ROSAURA, 
9295,20556,JARDIM SAGRADO CORACAO DE JESUS, 
9295,20557,JARDIM SALES, 
9295,20558,JARDIM SANTANA, 
9295,20559,JARDIM SANTA ADELAIDE, 
9295,20560,JARDIM SANTA GERTRUDES, 
9295,20561,JARDIM SANTA JULIA, 
9295,20562,JARDIM SANTA LOURDES, 
9295,20563,JARDIM SANTA RITA DE CASSIA, 
9295,20564,JARDIM SANTA TERESA, 
9295,20565,JARDIM SAO BENTO, 
9295,20566,JARDIM SAO CAMILO, 
9295,20567,JARDIM SAO CAMILO NOVO, 
9295,20568,JARDIM SAO JUDAS TADEU, 
9295,20569,JARDIM SAO MARCUS, 
9295,20570,JARDIM SAO MIGUEL, 
9295,20571,JARDIM SAO PAULO, 
9295,20572,JARDIM SAO VICENTE, 
9295,20573,JARDIM SCALA, 
9295,20574,JARDIM SERVILHA, 
9295,20575,JARDIM SHANGAI, 
9295,20576,JARDIM TAMOIO, 
9295,20577,JARDIM TANNUS, 
9295,20578,JARDIM TARUMA, 
9295,20579,JARDIM TEREZA CRISTINA, 
9295,20580,JARDIM TIRADENTES, 
9295,20581,JARDIM TORRES SAO JOSE, 
9295,20582,JARDIM TREVO, 
9295,20583,JARDIM VERA CRUZ, 
9295,20584,JUNDIAI MIRIM, 
9295,20587,MEDEIROS, 
9295,20589,MORADA DAS VINHAS, 
9295,20591,NUCLEO COLONIAL BARAO DE JUNDIAI, 
9295,20593,PARQUE BRASILIA, 
9295,20594,PARQUE CECAP, 
9295,20595,PARQUE CENTENARIO, 
9295,20596,PARQUE CIDADE JARDIM, 
9295,20597,PARQUE CONTINENTAL, 
9295,20598,PARQUE DA REPRESA, 
9295,20599,PARQUE DO COLEGIO, 
9295,20603,PARQUE PORTAL DO PARAISO, 
9295,20604,PARQUE RECANTO DO PARRILHO, 
9295,20605,PARQUE RESIDENCIAL ELOY CHAVES, 
9295,20608,PARQUE SAO LUIZ, 
9295,20609,PARQUE UNIAO, 
9295,20612,PONTE DE CAMPINAS, 
9295,20613,PONTE DE SAO JOAO, 
9295,20614,POSTE, 
9295,20615,PARQUE QUINTA DA BOA VISTA, 
9295,20616,RECANTO QUARTO CENTENARIO, 
9295,20617,RESIDENCIAL TERRA DA UVA, 
9295,20618,RETIRO, 
9295,20620,SANTO ANTONIO, 
9295,20622,TRAVIU, 
9295,20624,VILA ABATI, 
9295,20626,VILA AGOSTINHO ZAMBOM, 
9295,20627,VILA AGRICOLA, 
9295,20628,VILA AIELO, 
9295,20630,VILA ALVORADA, 
9295,20631,VILA ANA, 
9295,20632,VILA ANGELICA, 
9295,20633,VILA APARECIDA, 
9295,20634,VILA ARENS I, 
9295,20635,VILA ARGOS NOVA, 
9295,20636,VILA ARGOS VELHA, 
9295,20637,VILA BANDEIRANTES, 
9295,20638,VILA BELA I, 
9295,20639,VILA BELA II, 
9295,20640,VILA BERNARDES, 
9295,20641,VILA BOAVENTURA, 
9295,20642,VILA CACILDA, 
9295,20643,VILA CAMPOS SALES, 
9295,20644,VILA CAODAGLIO, 
9295,20645,VILA COMERCIAL, 
9295,20646,VILA CRISTO REDENTOR, 
9295,20647,VILA CUNHA, 
9295,20648,VILA D GABRIEL PAULINO P COUTO, 
9295,20649,VILA DAS HORTENCIAS, 
9295,20650,VILA DE VITO, 
9295,20651,VILA DIDI, 
9295,20653,VILA ESPERANCA, 
9295,20654,VILA FORMOSA, 
9295,20655,VILA FRANCISCO EBER, 
9295,20657,VILA GALVAO, 
9295,20658,VILA GARCIA, 
9295,20659,VILA GOTARDO, 
9295,20660,VILA GRAFF, 
9295,20661,VILA GUARANI, 
9295,20662,VILA GUILHERME, 
9295,20663,VILA HELENA, 
9295,20664,VILA HORTOLANDIA, 
9295,20665,VILA INHAMUPE, 
9295,20667,VILA ISABEL EBER, 
9295,20669,VILA JAPI I, 
9295,20670,VILA JOANA, 
9295,20671,VILA JOAQUINA, 
9295,20672,VILA JOSEFINA, 
9295,20673,VILA JUNDIAINOPOLIS, 
9295,20674,VILA LACERDA, 
9295,20675,VILA LIBERDADE, 
9295,20676,VILA LOUREIRO, 
9295,20677,VILA LOYOLA, 
9295,20678,VILA M GENOVEVA, 
9295,20679,VILA MAFALDA, 
9295,20680,VILA MANFREDI, 
9295,20681,VILA MARGARIDA, 
9295,20682,VILA MARIA LUIZA, 
9295,20683,VILA MARINGA, 
9295,20684,VILA MARLENE, 
9295,20685,VILA MILITAR, 
9295,20686,VILA MORAES, 
9295,20687,VILA MOUTRAN, 
9295,20689,VILA MUNICIPAL, 
9295,20691,VILA NAMBI, 
9295,20692,VILA NOVA ESPERIA, 
9295,20693,VILA NOVA JUNDIAI, 
9295,20694,VILA NOVA JUNDIAINOPOLIS, 
9295,20695,VILA NOVA MEDEIROS, 
9295,20696,VILA PADRE NOBREGA, 
9295,20697,VILA PAULISTA, 
9295,20698,VILA PIRAPORA, 
9295,20699,VILA PIRES, 
9295,20700,VILA PONTE DE CAMPINAS, 
9295,20701,VILA PRINCESA ISABEL, 
9295,20702,VILA PROGRESSO, 
9295,20703,VILA RAFAEL DE OLIVEIRA, 
9295,20704,VILA RAMI, 
9295,20705,VILA RICA, 
9295,20706,VILA RIO BRANCO, 
9295,20707,VILA ROSSI, 
9295,20708,VILA RUY BARBOSA, 
9295,20709,VILA SALERMO, 
9295,20710,VILA SANTA MARIA, 
9295,20711,VILA SANTA MARINA, 
9295,20712,VILA SANTA ROSA, 
9295,20713,VILA SANTANA I, 
9295,20715,VILA SAO BENTO, 
9295,20716,VILA SAO JOAO BATISTA, 
9295,20718,VILA SAO PAULO, 
9295,20719,VILA SAO PEDRO, 
9295,20720,VILA SAO SEBASTIAO, 
9295,20721,VILA SAVIETO, 
9295,20723,VILA SIMPLICIO, 
9295,20725,VILA TELLES, 
9295,20726,VILA TORRES NEVES, 
9295,20727,VILA VECHI, 
9295,20728,VILA VIANELO, 
9295,20730,VILA VIOTO, 
9295,20731,VILA VIRGINIA, 
9295,20732,VILA DELLA PIAZZA, 
9315,20734,BARRA FUNDA, 
9315,20736,CENTRO, 
9315,20737,CHACARA SAUDE, 
9315,20738,CIDADE JARDIM, 
9315,20739,CONJUNTO HABITACIONAL FERDINANDO MARCHI, 
9315,20741,DESMEMBRAMENTO DAVI COMI, 
9315,20742,DESMEMBRAMENTO VILA NOVA, 
9315,20744,ESTRADA MUNICIPAL CAJU, 
9315,20746,ESTRADA PARTICULAR IBICATU, 
9315,20747,FAZENDA CAPITOLIO, 
9315,20748,FAZENDA PALMEIRAS, 
9315,20749,FAZENDA SANTO ANTONIO, 
9315,20751,JARDIM RESIDENCIAL SANTA MARIA, 
9315,20752,JARDIM ADELINA, 
9315,20753,JARDIM ALVORADA, 
9315,20754,JARDIM AMALIA, 
9315,20755,JARDIM ARIANA, 
9315,20757,JARDIM BONSUCESSO, 
9315,20758,JARDIM CAPITOLIO, 
9315,20759,JARDIM COLONINHA CLAUDIA, 
9315,20760,JARDIM DO BOSQUE, 
9315,20761,JARDIM ELOISA, 
9315,20762,JARDIM EROISI, 
9315,20763,JARDIM GOVERNADOR, 
9315,20764,JARDIM ISABEL CRISTINA, 
9315,20765,JARDIM JUANA, 
9315,20766,JARDIM LIVIA, 
9315,20767,JARDIM NOVA ERA, 
9315,20768,JARDIM NOVA GRANADA, 
9315,20769,JARDIM NOVA LEME, 
9315,20770,JARDIM NOVA SANTA RITA, 
9315,20771,JARDIM NOVO HORIZONTE, 
9315,20772,JARDIM PALMEIRAS, 
9315,20773,JARDIM PRESIDENTE, 
9315,20774,JARDIM PRIMAVERA, 
9315,20775,JARDIM PRIMAVERA - GOVER, 
9315,20776,JARDIM RESIDENCIAL SAULO, 
9315,20777,JARDIM SANTA INES, 
9315,20779,JARDIM SANTA PAULA, 
9315,20780,JARDIM SANTA RITA, 
9315,20781,JARDIM SANTANA, 
9315,20782,JARDIM SAO FRANCISCO, 
9315,20783,TAQUARI PONTE, 
9315,20784,JARDIM SAO JOSE, 
9315,20786,JARDIM VANESSA, 
