idprojeto,idempresa,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,flativo
135,35151,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35170,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35181,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35182,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35183,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35185,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35186,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35187,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35188,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35189,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35190,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35191,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35192,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35193,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35194,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35231,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35232,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:05,gladson.lima,S
135,35299,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35330,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35331,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35332,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35333,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35334,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35335,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35366,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35367,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35385,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35436,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35437,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35438,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35636,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35756,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35757,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35758,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35759,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35760,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35893,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35966,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,35967,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,36006,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,36102,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
135,37296,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31298,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31300,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31301,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31303,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31959,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31960,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31961,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31962,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31963,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,31973,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,32882,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,34439,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,34440,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,34859,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,34860,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,35878,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,35880,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,35881,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,35882,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,35883,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,35884,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
136,36159,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30741,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30743,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30862,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30863,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30864,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30865,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30866,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30867,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30869,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30870,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30871,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30872,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30874,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30875,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30876,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30877,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,30884,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31333,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31334,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31335,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31336,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31339,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31348,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31349,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31350,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31351,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31352,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31353,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31355,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31357,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31398,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,31399,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34551,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34552,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34553,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34554,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34555,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34556,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34557,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34558,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34559,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34560,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34561,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34562,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34563,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34564,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34565,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34566,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34924,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34925,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34926,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34927,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34928,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34929,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,34930,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35201,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35202,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35206,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35208,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35211,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35212,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35213,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35214,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35215,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35217,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35218,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35219,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35221,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35222,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35224,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35225,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35226,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35227,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35228,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35229,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,35230,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36178,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36179,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36186,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36506,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36508,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36519,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36521,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
138,36522,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34937,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34943,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34944,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34947,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34948,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34949,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34950,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34951,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34952,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34953,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34954,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34956,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34958,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34959,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,34960,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35247,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35314,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35316,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35317,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35318,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35319,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35320,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35321,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35322,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35323,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35324,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35325,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35326,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35521,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35522,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35523,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35525,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35526,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35528,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35530,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35533,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:07,gladson.lima,S
139,35535,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35600,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35601,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35602,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35603,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35604,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35605,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35606,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35607,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35608,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35609,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35610,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35616,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35617,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35618,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35619,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35620,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35621,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35622,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35624,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:08,gladson.lima,S
139,35625,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35647,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,35648,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,36465,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,36466,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,36468,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,37220,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,37342,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,37343,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,38363,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,38364,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,38365,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,38373,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,38374,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
139,39038,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,12456,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:08:52,gladson.lima,S
140,31311,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,31317,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,31318,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,32868,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,32871,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,32873,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,32875,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,32876,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33986,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33987,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33990,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33995,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33996,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33997,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,33998,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34000,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34003,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34004,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34007,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34009,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34011,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34013,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34015,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34020,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34022,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34023,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:50,gladson.lima,S
140,34024,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34025,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34026,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34027,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34028,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34029,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34030,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34031,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,34049,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,37086,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,37087,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,37088,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,37089,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38667,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:00,gladson.lima,S
140,38673,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38676,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38679,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38682,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38684,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38694,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38697,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38705,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38707,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38709,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38726,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:02,gladson.lima,S
140,38794,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,38796,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39054,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39056,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39057,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39058,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39059,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39060,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39062,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
140,39069,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
