id,idprojeto,nome,descricao,tipo_dado,tipo_controle,valor_esperado,forma_verificacao,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,iddocsobrigatorios,comentario
898,1111,Resultado Finalístico 2,Aumento de 10% do faturamento da empresa,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
899,1114,Resultado Finalístico 2,Aumento de 10% do faturamento das empresas,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
900,1186,Resultado Finalístico 2,Reduzir em 10% as despesas operacionais das empresas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
901,1121,Resultado Finalístico 2,"""Até o final do projeto promover o aumento do número de clientes atendidos em média 5% (cinco por cento) por empresa participante;""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
902,1122,Resultado Finalístico 2,Aumentar o índice de inovação das empresas do projeto em 10% até novembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
903,1123,Resultado Finalístico 2,"Redução de custos de produção e gestão, estimados em 12% até o final do projeto",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
904,1124,Resultado Finalístico 2,Aumentar o fluxo de visitantes das empresas nucleadas em 15%,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
905,1126,Resultado Finalístico 2,Elevar em 13% o faturamento total do grupo de empresas até o final de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
906,1127,Resultado Finalístico 2,Elevar  em 15% faturamento total do grupo de empresar até o final do projetos dez/2019( linha 47 do quadro de indicador do sigeor,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
907,1128,Resultado Finalístico 2,Aumentar  em 18% o números de clientes atendimento pelas empresas nucleadas até dez/2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
908,1463,Resultado Finalístico 2,Intenção de negócios gerada,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
909,1130,Resultado Finalístico 2,"Sensibilizar e capacitar 100 estudantes, jovens e adolescentes que frequentam a Guarda Mirim de Dois Vizinhos, em ações voltadas ao processo de produção de mudas em viveiros, em todas as suas etapas e inter-relações",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
910,1131,Resultado Finalístico 2,Elevar  em 15% faturamento total do grupo de empresar até o final do projetos dez/2019( linha 47 do quadro de indicador do sigeor),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
911,1132,Resultado Finalístico 2,Implantar os processos em 100% das empresas participantes,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
912,1191,Resultado Finalístico 2,Aumentar a carteira de clientes das empresas participantes do núcleo em 15% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
913,1134,Resultado Finalístico 2,"Realizar campanhas de informação e conscientização sobre a importância dos assessores e organizadores de eventos, atingindo 170 mil pessoas de Londrina e região até agosto 2018",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
914,1135,Resultado Finalístico 2,Aumentar a carteira de cliente em 5% até 30 de julho de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
915,1140,Resultado Finalístico 2,"""Obter 50% do público atendido com algum ganho no índice de competitividade, até o final do projeto.
Auxiliado por diagnóstico Meg , item de Estratégias e planos, mensurar as Empresas com algum ganha de competitividade. 
""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
916,1143,Resultado Finalístico 2,Aumentar em 20% o desempenho no diagnóstico do MEG no critério 08 resultado até dez/2019 (linha 75 do quadro de indicadores do sigeor),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
917,1144,Resultado Finalístico 2,Ter 15% das empresas a certificação até dez/2019 (linha 30 do quadro de indicadores do sigeor),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
918,1156,Resultado Finalístico 2,"Aumentar em 20% o desempenho no diagnóstico do MEG no critério 03 – clientes e critérios 6 pessoas , até dez/2019 ( linha  75 do quadro de indicadores do sigeo",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
919,1157,Resultado Finalístico 2,"Assegurar que 60% das empresas identifiquem novas tecnologias no mercado internacional, sendo estas aplicáveis a seus processos produtivos (bens e serviços). (Linha 157 da Tabela de Indicadores utilizados no SIGEOR)",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
920,1159,Resultado Finalístico 2,Obter 100% das empresas com processos novos ou aperfeiçoados até dez/2019. (Linha 137 Do quadro  de indicadores sigeor).,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
921,1316,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
922,1163,Resultado Finalístico 2,Aumentar em 20% o desempenho no diagnóstico do MEG no critério 01 liderança até dez/2019 (linha 75 do quadro de indicadores do sigeor),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
923,1164,Resultado Finalístico 2,Aumentar em 10% o número de atendimentos nas empresas participantesaté o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
924,1067,Resultado Finalístico 2,Aumento do faturamento das propriedades em 15% até maio/2020.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
925,1165,Resultado Finalístico 2,Aumentar em 10% o número de atendimentos nas empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
926,1167,Resultado Finalístico 2,Reduzir em 10% os custos operacionais fixos das empresas participantes do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
927,1168,Resultado Finalístico 2,Aumentar a carteira de clientes em 10% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
928,1464,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
929,1169,Resultado Finalístico 2,Elevar m 10% o faturamento total das empresas pertencentes ao Projeto até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
930,1174,Resultado Finalístico 2,Aumentar  em 10% o numero de clientes ativos ate o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
931,1177,Resultado Finalístico 2,Conectar 100% dos clientes no aplicativo do núcleo setorial até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
932,1185,Resultado Finalístico 2,Aumentar em 10% o numero de atendimentos nas empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
933,1317,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
934,1180,Resultado Finalístico 2,Aumentar em 10% o numero de atendimentos nas empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
935,1189,Resultado Finalístico 2,Aumentar em 10% o numero de atendimentos nas empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
936,1190,Resultado Finalístico 2,Aumentar em 10% o número de matrículas de novos alunos até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
937,1318,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
938,1196,Resultado Finalístico 2,"""É a parcela das empresas atendidas que declararam ter verificado aumento na carteira de clientes, em comparação com o ano anterior;""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
939,1197,Resultado Finalístico 2,"""Melhoria da qualidade dos produtos ou serviços oferecidos;""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
940,1198,Resultado Finalístico 2,Diminuir os gastos operacionais em 5%,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
941,1199,Resultado Finalístico 2,Ter 70% das empresas participantes do projeto aderindo a ações coletivas de responsabilidade social e/ou sustentabilidade na região até 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
942,1201,Resultado Finalístico 2,Aumentar o número de clientes em carteira das empresas em 30% até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
943,1202,Resultado Finalístico 2,Reduzir o custo operacional das empresas em 20% até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
944,1203,Resultado Finalístico 2,Aumentar o faturamento em 10% até Dezembro 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
945,1204,Resultado Finalístico 2,Aumentar o faturamento em 15% até Dezembro 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
946,1205,Resultado Finalístico 2,Aumentar o faturamento em 15% até Dezembro 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
947,1207,Resultado Finalístico 2,"Aumentar o faturamento em 10% com base no resultado de 2017, até Dezembro 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
948,1208,Resultado Finalístico 2,Aumentar o faturamento/lucro em 10 % até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
949,1209,Resultado Finalístico 2,Aumentar o faturamento/lucro em 15% até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
950,1210,Resultado Finalístico 2,"""Aumentar em 20% o faturamento das empresas participantes até o fim do projeto;""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
951,1211,Resultado Finalístico 2,Aumentar em 5% o número de clientes das empresas,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
952,1212,Resultado Finalístico 2,Aumentar em 5% o faturamento das empresas participantes até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
953,1213,Resultado Finalístico 2,Aumentar a carteira de clientes em 5%,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
954,1214,Resultado Finalístico 2,"""Estimular a participação de outras áreas técnica de média e alta complexidade;""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
955,1215,Resultado Finalístico 2,Reduzir em 70% o desperdício de matéria prima e insumos nas empresas participantes do Festival até 31-12-19,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
956,1216,Resultado Finalístico 2,Aumentar a visibilidade das empresas nucleadas em 20% até 31/12/19,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
957,1220,Resultado Finalístico 2,Com esse projeto buscamos a diminuição no desperdício de matéria prima em 3% ao ano tendo uma maior lucratividade,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
958,1221,Resultado Finalístico 2,Com esse projeto buscamos a diminuição no desperdício de matéria prima em 3% ao ano tendo uma maior lucratividade,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
959,1222,Resultado Finalístico 2,Diferenciar-se em serviços no segmento de beleza & estética,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
960,1224,Resultado Finalístico 2,Aumento de 20% nas vendas a varejo. Aumento de 30% de frequência de consumidores no interior das lojas,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
961,1225,Resultado Finalístico 2,Aumentar o grau de conhecimento das mulheres empresárias em relação ao seu negócio e a sua capacidade de geração de emprego,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
962,1226,Resultado Finalístico 2,70% dos Produtores fazerem parte da profissionalizar o mercado de queca e lamparina,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
963,1227,Resultado Finalístico 2,Aumento das vendas em até 15% em média.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
964,1229,Resultado Finalístico 2,Criação de uma diretoria jovem na entidade,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
965,1230,Resultado Finalístico 2,Aumentar a receita anual das empresas em 5% ao ano,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
966,1231,Resultado Finalístico 2,Aumento de 20% de negócios entre mulheres,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
967,1232,Resultado Finalístico 2,"Aumento de 10% em relação a 2017, com outras empresas da região, novos clientes",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
968,1233,Resultado Finalístico 2,Aumento de 20% das receitas totais dos salões de beleza,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
969,1234,Resultado Finalístico 2,Aumento de 10% das receitas totais dos empreendedores da área de saúde privada,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
970,1236,Resultado Finalístico 2,"Aumentar em 20% o volume de negócios gerados, pelas empresas participantes do projeto até dezembro de 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
971,1238,Resultado Finalístico 2,"Aumentar em 10% o volume de negócios gerados, pelas empresas participantes do projeto até dezembro de 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
972,1239,Resultado Finalístico 2,Aumentar em 15% o grau de inovação e melhoria de processo das empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
973,1243,Resultado Finalístico 2,"Aumentar em 20% o volume de negócios gerados, pelas empresas participantes do projeto até dezembro de 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
974,1244,Resultado Finalístico 2,Aumentar em 20% o faturamento das empresas nucleadas participantes do projeto até dez/19,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
975,1301,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
976,1302,Resultado Finalístico 2,Intenção de negócios gerada,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
977,1303,Resultado Finalístico 2,Empresas investem em tecnologia ou em novos processos,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
978,1304,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
979,1305,Resultado Finalístico 2,Empresas implementam processos para melhorar sua gestão,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
980,1306,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
981,1307,Resultado Finalístico 2,Empresas implementam processos para melhorar sua gestão,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
982,1308,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
983,1309,Resultado Finalístico 2,Intenção de negócios gerada,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
984,1322,Resultado Finalístico 2,Empresas implementam processos para melhorar sua gestão,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
985,1323,Resultado Finalístico 2,Empresas adequam ou melhoram seus produtos/serviços,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
986,1326,Resultado Finalístico 2,Empresas contam com sistema de gestão de qualidade ou boas praticas,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
987,1327,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
988,1328,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
989,1330,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
990,1331,Resultado Finalístico 2,Empresas com ações de gestão ambiental,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
991,1332,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
992,1333,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
993,1334,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
994,1335,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
995,1336,Resultado Finalístico 2,Gestores participam,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
996,1337,Resultado Finalístico 2,Plano de ação grupal,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
